source,system,sentence_id,text,subject,predicate,object,category,is_conflicting,is_ambiguous,confidence,competitor_count,provenance
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_ram_gb,32,hallucinated_but_filtered,True,False,0.3303,2,"[""Priced at 199 USD. The display measures 14.0 inches. Comes with 32GB of RAM. Weighs approximately 1.8kg. Available in blue. Targeted at the US market. Noise cancellation: yes."", ""Priced at 199 USD. "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_weight_kg,1.8,hallucinated_but_filtered,True,False,0.333,2,"[""Priced at 199 USD. The display measures 14.0 inches. Comes with 32GB of RAM. Weighs approximately 1.8kg. Available in blue. Targeted at the US market. Noise cancellation: yes."", ""It is a smartphone "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_color,blue,hallucinated_triple,True,False,1.0,3,"[""Priced at 199 USD. The display measures 14.0 inches. Comes with 32GB of RAM. Weighs approximately 1.8kg. Available in blue. Targeted at the US market. Noise cancellation: yes."", ""Priced at 299 USD. "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,target_market_region,US,hallucinated_but_filtered,True,False,0.3333,2,"[""Priced at 199 USD. The display measures 14.0 inches. Comes with 32GB of RAM. Weighs approximately 1.8kg. Available in blue. Targeted at the US market. Noise cancellation: yes."", ""Priced at 299 USD. "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,supports_fast_charging,yes,hallucinated_but_filtered,True,False,0.4995,1,"[""Priced at 199 USD. The display measures 14.0 inches. Comes with 32GB of RAM. Weighs approximately 1.8kg. Available in blue. Targeted at the US market. Noise cancellation: yes."", ""It is a smartphone "
product_domain,slde_aft_prob_kb,TechNova Smartphone Pro 1,,TechNova Smartphone Pro 1,has_noise_cancellation,yes,hallucinated_but_filtered,True,False,0.495,1,"[""Priced at 199 USD. The display measures 14.0 inches. Comes with 32GB of RAM. Weighs approximately 1.8kg. Available in blue. Targeted at the US market. Noise cancellation: yes."", ""Priced at 199 USD. "
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,manufactured_by,Zenbyte,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,belongs_to_category,laptop,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_price_usd,199,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_screen_size_inch,6.1,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_ram_gb,8,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_storage_gb,256,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_battery_life_hours,10,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_weight_kg,0.18,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_color,green,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,made_of_material,aluminum,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,target_market_region,APAC,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,supports_fast_charging,yes,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,Zenbyte Laptop Air 9,,Zenbyte Laptop Air 9,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Zenbyte Laptop Air 9""]"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,has_price_usd,199,hallucinated_but_filtered,True,False,0.3194,2,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes."", ""It is a laptop devi"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,has_weight_kg,0.18,hallucinated_but_filtered,True,False,0.4508,1,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes."", ""It is a laptop devi"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,has_color,green,hallucinated_triple,False,False,0.9609,0,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes."", ""It is a laptop devi"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,target_market_region,APAC,hallucinated_but_filtered,True,False,0.4484,1,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes."", ""It is a laptop devi"
product_domain,slde_aft_prob_kb,laptop device,,laptop device,supports_fast_charging,yes,hallucinated_but_filtered,True,False,0.4532,1,"[""It is a laptop device. Priced at 199 USD. Weighs approximately 0.18kg. Available in green. Built with aluminum construction. Targeted at the APAC market. Fast charging is yes."", ""It is a laptop devi"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,manufactured_by,PixelWare,correct_extraction,False,False,0.9965,0,"[""structured_row:PixelWare Laptop Plus 11"", ""PixelWare Laptop Plus 11 is manufactured by PixelWare. It is a laptop device. Priced at 1299 USD. The display measures 6.7 inches. Offers 128GB of internal"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,belongs_to_category,laptop,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:PixelWare Laptop Plus 11""]"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_price_usd,1299,correct_extraction,False,False,0.9962,0,"[""structured_row:PixelWare Laptop Plus 11"", ""PixelWare Laptop Plus 11 is manufactured by PixelWare. It is a laptop device. Priced at 1299 USD. The display measures 6.7 inches. Offers 128GB of internal"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_screen_size_inch,6.7,correct_extraction,False,False,0.9963,0,"[""structured_row:PixelWare Laptop Plus 11"", ""PixelWare Laptop Plus 11 is manufactured by PixelWare. It is a laptop device. Priced at 1299 USD. The display measures 6.7 inches. Offers 128GB of internal"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_ram_gb,16,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Laptop Plus 11""]"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_storage_gb,128,correct_extraction,False,False,0.996,0,"[""structured_row:PixelWare Laptop Plus 11"", ""PixelWare Laptop Plus 11 is manufactured by PixelWare. It is a laptop device. Priced at 1299 USD. The display measures 6.7 inches. Offers 128GB of internal"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_battery_life_hours,8,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Laptop Plus 11""]"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_weight_kg,0.18,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Laptop Plus 11""]"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_color,black,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Laptop Plus 11""]"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,made_of_material,plastic,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Laptop Plus 11""]"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,target_market_region,EU,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Laptop Plus 11""]"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,supports_fast_charging,yes,correct_extraction,False,False,0.9959,0,"[""structured_row:PixelWare Laptop Plus 11"", ""PixelWare Laptop Plus 11 is manufactured by PixelWare. It is a laptop device. Priced at 1299 USD. The display measures 6.7 inches. Offers 128GB of internal"
product_domain,slde_aft_prob_kb,PixelWare Laptop Plus 11,,PixelWare Laptop Plus 11,has_noise_cancellation,no,correct_extraction,False,False,0.9956,0,"[""structured_row:PixelWare Laptop Plus 11"", ""PixelWare Laptop Plus 11 is manufactured by PixelWare. It is a laptop device. Priced at 1299 USD. The display measures 6.7 inches. Offers 128GB of internal"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,manufactured_by,PixelWare,correct_extraction,False,False,0.9892,0,"[""structured_row:PixelWare Tablet Max 12"", ""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,belongs_to_category,tablet,correct_but_below_threshold,True,False,0.452,1,"[""structured_row:PixelWare Tablet Max 12"", ""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_price_usd,1099,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Tablet Max 12""]"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_screen_size_inch,15.6,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Tablet Max 12""]"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_ram_gb,12,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Tablet Max 12""]"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_storage_gb,128,correct_extraction,False,False,0.9901,0,"[""structured_row:PixelWare Tablet Max 12"", ""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_battery_life_hours,8,correct_extraction,False,False,0.9908,0,"[""structured_row:PixelWare Tablet Max 12"", ""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_weight_kg,0.18,correct_extraction,False,False,0.9902,0,"[""structured_row:PixelWare Tablet Max 12"", ""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_color,green,correct_extraction,False,False,0.9911,0,"[""structured_row:PixelWare Tablet Max 12"", ""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,made_of_material,aluminum,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Tablet Max 12""]"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,target_market_region,Global,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Tablet Max 12""]"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,supports_fast_charging,no,correct_extraction,False,False,0.9892,0,"[""structured_row:PixelWare Tablet Max 12"", ""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approxima"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:PixelWare Tablet Max 12""]"
product_domain,slde_aft_prob_kb,PixelWare Tablet Max 12,,PixelWare Tablet Max 12,belongs_to_category,tablet device,hallucinated_but_filtered,True,False,0.345,1,"[""PixelWare Tablet Max 12 is manufactured by PixelWare. It is a tablet device. Offers 128GB of internal storage. Battery lasts up to 8 hours. Weighs approximately 0.18kg. Available in green. Fast char"
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,manufactured_by,TechNova,correct_extraction,False,False,0.9932,0,"[""structured_row:TechNova Tablet Max 13"", ""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. "
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,belongs_to_category,tablet,correct_but_below_threshold,True,False,0.3675,1,"[""structured_row:TechNova Tablet Max 13""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_price_usd,349,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Max 13""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_screen_size_inch,13.3,correct_extraction,False,False,0.9919,0,"[""structured_row:TechNova Tablet Max 13"", ""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. "
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_ram_gb,12,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Max 13""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_storage_gb,128,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Max 13""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_battery_life_hours,14,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Max 13""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_weight_kg,0.23,correct_extraction,False,False,0.9927,0,"[""structured_row:TechNova Tablet Max 13"", ""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. "
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_color,blue,correct_extraction,False,False,0.9925,0,"[""structured_row:TechNova Tablet Max 13"", ""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. "
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,made_of_material,aluminum,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Tablet Max 13""]"
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,target_market_region,US,correct_extraction,False,False,0.9934,0,"[""structured_row:TechNova Tablet Max 13"", ""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. "
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,supports_fast_charging,no,hallucinated_triple,False,False,0.9159,0,"[""structured_row:TechNova Tablet Max 13"", ""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. "
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,has_noise_cancellation,no,correct_extraction,False,False,0.9179,0,"[""structured_row:TechNova Tablet Max 13"", ""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. "
product_domain,slde_aft_prob_kb,TechNova Tablet Max 13,,TechNova Tablet Max 13,belongs_to_category,tablet device,hallucinated_but_filtered,True,False,0.345,1,"[""TechNova Tablet Max 13 is manufactured by TechNova. It is a tablet device. The display measures 13.3 inches. Weighs approximately 0.23kg. Available in blue. Targeted at the US market. Noise cancella"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,manufactured_by,TechNova,correct_extraction,False,False,0.9159,0,"[""structured_row:TechNova Smartwatch Lite 15"", ""TechNova Smartwatch Lite 15 is manufactured by TechNova. Priced at 349 USD. Weighs approximately 1.45kg. Available in white. Built with aluminum constru"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,belongs_to_category,smartwatch,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Smartwatch Lite 15""]"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_price_usd,349,correct_extraction,False,False,0.9159,0,"[""structured_row:TechNova Smartwatch Lite 15"", ""TechNova Smartwatch Lite 15 is manufactured by TechNova. Priced at 349 USD. Weighs approximately 1.45kg. Available in white. Built with aluminum constru"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_screen_size_inch,6.1,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Smartwatch Lite 15""]"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_ram_gb,16,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Smartwatch Lite 15""]"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_storage_gb,1024,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Smartwatch Lite 15""]"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_battery_life_hours,8,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Smartwatch Lite 15""]"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_weight_kg,1.45,correct_extraction,False,False,0.9159,0,"[""structured_row:TechNova Smartwatch Lite 15"", ""TechNova Smartwatch Lite 15 is manufactured by TechNova. Priced at 349 USD. Weighs approximately 1.45kg. Available in white. Built with aluminum constru"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_color,white,correct_extraction,False,False,0.9159,0,"[""structured_row:TechNova Smartwatch Lite 15"", ""TechNova Smartwatch Lite 15 is manufactured by TechNova. Priced at 349 USD. Weighs approximately 1.45kg. Available in white. Built with aluminum constru"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,made_of_material,aluminum,correct_extraction,False,False,0.9159,0,"[""structured_row:TechNova Smartwatch Lite 15"", ""TechNova Smartwatch Lite 15 is manufactured by TechNova. Priced at 349 USD. Weighs approximately 1.45kg. Available in white. Built with aluminum constru"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,target_market_region,US,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Smartwatch Lite 15""]"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,supports_fast_charging,no,correct_extraction,False,False,0.9159,0,"[""structured_row:TechNova Smartwatch Lite 15"", ""TechNova Smartwatch Lite 15 is manufactured by TechNova. Priced at 349 USD. Weighs approximately 1.45kg. Available in white. Built with aluminum constru"
product_domain,slde_aft_prob_kb,TechNova Smartwatch Lite 15,,TechNova Smartwatch Lite 15,has_noise_cancellation,no,correct_extraction,False,False,0.9159,0,"[""structured_row:TechNova Smartwatch Lite 15"", ""TechNova Smartwatch Lite 15 is manufactured by TechNova. Priced at 349 USD. Weighs approximately 1.45kg. Available in white. Built with aluminum constru"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,manufactured_by,Auralex,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,belongs_to_category,smartwatch,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_price_usd,899,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_screen_size_inch,6.1,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_ram_gb,16,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_storage_gb,128,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_battery_life_hours,18,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_weight_kg,1.2,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_color,silver,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,made_of_material,aluminum,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,target_market_region,EU,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,supports_fast_charging,yes,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,Auralex Smartwatch Max 16,,Auralex Smartwatch Max 16,has_noise_cancellation,no,correct_but_below_threshold,False,False,0.735,0,"[""structured_row:Auralex Smartwatch Max 16""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,manufactured_by,TechNova,correct_extraction,False,False,0.9923,0,"[""structured_row:TechNova Laptop Air 17"", ""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,belongs_to_category,laptop,correct_but_below_threshold,True,False,0.4579,1,"[""structured_row:TechNova Laptop Air 17"", ""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_price_usd,299,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Air 17""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_screen_size_inch,14.0,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Air 17""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_ram_gb,32,correct_extraction,False,False,0.9917,0,"[""structured_row:TechNova Laptop Air 17"", ""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_storage_gb,256,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Air 17""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_battery_life_hours,14,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Air 17""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_weight_kg,0.42,correct_extraction,False,False,0.9919,0,"[""structured_row:TechNova Laptop Air 17"", ""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_color,blue,correct_extraction,False,False,0.9913,0,"[""structured_row:TechNova Laptop Air 17"", ""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,made_of_material,aluminum,correct_but_below_threshold,True,False,0.4857,1,"[""structured_row:TechNova Laptop Air 17"", ""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,target_market_region,APAC,correct_but_below_threshold,True,False,0.4848,1,"[""structured_row:TechNova Laptop Air 17"", ""TechNova Laptop Air 17 is manufactured by TechNova. It is a laptop device. Comes with 32GB of RAM. Weighs approximately 0.42kg. Available in blue. Built with"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,supports_fast_charging,yes,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Air 17""]"
product_domain,slde_aft_prob_kb,TechNova Laptop Air 17,,TechNova Laptop Air 17,has_noise_cancellation,no,hallucinated_but_filtered,False,False,0.735,0,"[""structured_row:TechNova Laptop Air 17""]"
