There were 6,524 households out of which 35.3 % had children under the age of 18 living with them , 31.7 % were married couples living together , 31.5 % had a female householder with no husband present , and 30.6 % were non-families .	1.0	had	31.5%	a female householder with no husband present
There were 6,524 households out of which 35.3 % had children under the age of 18 living with them , 31.7 % were married couples living together , 31.5 % had a female householder with no husband present , and 30.6 % were non-families .	1.0	were	30.6%	non-families
These and other attempts supplied a bridge between the literature of the two languages .	1.0	supplied	These and other attempts	a bridge between the literature of the two languages
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	are visually very similar to	These	part number 2189014-00-211
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	have the same AT style plug and chassis	These	part number 2189014-00-211
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	have a silver label on the reverse	These	bearing the AnyKey moniker
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	have screws holding the keyboard together	These	the keyboard
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	require macro programming	These	the control key
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	lack the AnyKey inscription on their face	These	their face
These beams stem from a cosmic energy source called the `` Omega Effect '' .	1.0	stem from	beams	a cosmic energy source called the Omega Effect
These objects are thrown away if their screen projection is too small .	1.0	are thrown away	objects	if their screen projection is too small
These orientations allow easy movement , i.e. degrees of freedom , and thus lowers entropy minimally .	1.0	allow	orientations	easy movement
These orientations allow easy movement , i.e. degrees of freedom , and thus lowers entropy minimally .	1.0	degrees of freedom	orientations	thus
These orientations allow easy movement , i.e. degrees of freedom , and thus lowers entropy minimally .	1.0	lower	orientations	entropy
These orientations allow easy movement , i.e. degrees of freedom , and thus lowers entropy minimally .	1.0	minimally	entropy	lower
These were often related to European conflict , as the Stuart Pretenders were aided and encouraged by Britain 's continental enemies for their own ends .	1.0	were aided and encouraged by	the Stuart Pretenders	Britain's continental enemies
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Milligan 1-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Grand View 3-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Webber International 1-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Azusa Pacific 0-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	win	They	the NAIA National Championships
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	have included	They	some of the most dangerous assassins in the world
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	included	They	Lady Shiva
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	included	They	David Cain
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	included	They	Merlyn
This attire has also become popular with women of other communities .	1.0	has become popular	This attire	women of other communities
This can be further generalized by defining a Q-valued Euler characteristic for certain finite categories , a notion compatible with the Euler characteristics of graphs , orbifolds and posets mentioned above .	1.0	can be further generalized	This	by defining a Q-valued Euler characteristic for certain finite categories
This can be further generalized by defining a Q-valued Euler characteristic for certain finite categories , a notion compatible with the Euler characteristics of graphs , orbifolds and posets mentioned above .	1.0	is compatible with	a notion	the Euler characteristics of graphs
This can be further generalized by defining a Q-valued Euler characteristic for certain finite categories , a notion compatible with the Euler characteristics of graphs , orbifolds and posets mentioned above .	1.0	is compatible with	a notion	the Euler characteristics of orbifolds
This can be further generalized by defining a Q-valued Euler characteristic for certain finite categories , a notion compatible with the Euler characteristics of graphs , orbifolds and posets mentioned above .	1.0	is compatible with	a notion	the Euler characteristics of posets
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	began to expand on	Huguenot writers	Calvin
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	promote the idea of	Huguenot writers	the sovereignty of the people
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	responded fiercely	Catholic writers and preachers	to
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	responded to	Catholic writers and preachers	ideas
This engine was equipped with an electronically controlled carburetor .	1.0	was equipped with	This engine	an electronically controlled carburetor
This had considerable implications for the Welsh language as it was the main language of the nonconformist churches in Wales .	1.0	had considerable implications	This	the Welsh language
This had considerable implications for the Welsh language as it was the main language of the nonconformist churches in Wales .	1.0	was the main language	This	of the nonconformist churches in Wales
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	was extended	This line	east
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	by	This line	the Prahran & Malvern Tramways Trust
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	from	This line	Hawthorn Road
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	to	This line	Darling Road, Malvern East
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	on	This line	13 November 1913
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him superhuman strength
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him speed
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him reflexes
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him agility
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him flexibility
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him dexterity
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him coordination
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him balance
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives	This mutation	him endurance
This policy was , however , opposed by the miners who demanded that the inspections be carried out by experienced colliers .	1.0	was opposed by	This policy	the miners
This policy was , however , opposed by the miners who demanded that the inspections be carried out by experienced colliers .	1.0	demanded	the miners	that the inspections be carried out by experienced colliers
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	organized	Pascalina	the Magazzino
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	led	Pascalina	the Magazzino
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	employed	the Magazzino	up to 40 helpers
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	continued	the Magazzino	until 1959
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	asks	Michael	his self-centered twin sister Lindsay, her husband Tobias and their daughter Maeby
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	lives	Michael	in the Bluth model home
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	lives	Michael	with him and George Michael
To the Medieval school of Jewish Philosophy , that framed Judaism in light of Greek thought and human intellect , God the Infinite has no needs .	1.0	has no	God the Infinite	needs
To the Medieval school of Jewish Philosophy , that framed Judaism in light of Greek thought and human intellect , God the Infinite has no needs .	1.0	framed	Medieval school of Jewish Philosophy	Judaism
To the Medieval school of Jewish Philosophy , that framed Judaism in light of Greek thought and human intellect , God the Infinite has no needs .	1.0	in light of	Judaism	Greek thought and human intellect
To the north , along and across the same border , live speakers of Lakha .	1.0	live	the north	speakers of Lakha
To the north , along and across the same border , live speakers of Lakha .	1.0	live	along and across the same border	speakers of Lakha
Total ` Fresh Food Story ' constructed at the end of the North Mall .	1.0	constructed at the end of	Fresh Food Story	the North Mall
Transferred to Key West , Florida , on 1 June 1941 , `` R-11 '' continued her training ship duties throughout the remainder of her career .	1.0	continued	R-11	training ship duties
Transferred to Key West , Florida , on 1 June 1941 , `` R-11 '' continued her training ship duties throughout the remainder of her career .	1.0	transferred to	R-11	Key West, Florida
Transferred to Key West , Florida , on 1 June 1941 , `` R-11 '' continued her training ship duties throughout the remainder of her career .	1.0	had a career	R-11	remainder of her career
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is the mother of	Ladd	actress Laura Dern
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is currently married to	Ladd	an unspecified person
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	has been divorced twice	Ladd	
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is the ex-husband of	Bruce Dern	actress Laura Dern
Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .	1.0	were won by	Two seats	the Labor-Progressive Party
Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .	1.0	won on its own	the Labor-Progressive Party	with
Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .	1.0	won with	the Labor-Progressive Party	the re-election of A.A. MacLeod and J.B. Salsberg
Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .	1.0	were re-elected	A.A. MacLeod and J.B. Salsberg	the Labor-Progressive Party
Tyabb also has Tyabb Airport , a private airfield which has been operating for more than thirty years .	1.0	has	Tyabb	Tyabb Airport
Tyabb also has Tyabb Airport , a private airfield which has been operating for more than thirty years .	1.0	is a	Tyabb Airport	private airfield
Tyabb also has Tyabb Airport , a private airfield which has been operating for more than thirty years .	1.0	has been operating for	Tyabb Airport	more than thirty years
Under the Comanche program , each company built different parts of the aircraft .	1.0	built	each company	different parts of the aircraft
Under the Comanche program , each company built different parts of the aircraft .	1.0	built different parts of	each company	the aircraft
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	is not a figure of authority	Uncle Sam	nothing
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	prefers	he	small beer
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	prefers	he	domestic peace
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	is possessed of	he	neither patriarchal power nor heroic defiance
Unruly passengers are often put off here to be taken into custody .	1.0	are often put off	unruly passengers	here
Unruly passengers are often put off here to be taken into custody .	1.0	are taken into custody	unruly passengers	here
Wakeboarding is practiced by both men and women at the competitive level , but they compete in separate categories .	1.0	practiced by	Wakeboarding	both men and women
Wakeboarding is practiced by both men and women at the competitive level , but they compete in separate categories .	1.0	compete in	they	separate categories
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	was the founder	Watson	newcritics.com
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	was the editor	Watson	newcritics.com
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	was launched	newcritics.com	January, 2007
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	was shuttered	newcritics.com	June, 2009
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	showing signs of independence from	Naguib	Nasser
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	distancing himself from	Naguib	the RCC's land reform decrees
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	drawing closer to	Naguib	Egypt's established political forces
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	drawing closer to	Naguib	the Wafd and the Brotherhood
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	resolved to	Nasser	depose him
When the explosion tore through the hut , Stauffenberg was convinced that no one in the room could have survived .	1.0	tore through	the explosion	the hut
When the explosion tore through the hut , Stauffenberg was convinced that no one in the room could have survived .	1.0	was convinced	Stauffenberg	that no one in the room could have survived
While pursuing his MFA at Columbia in New York , Scieszka painted apartments .	1.0	pursued	Scieszka	MFA at Columbia in New York
While pursuing his MFA at Columbia in New York , Scieszka painted apartments .	1.0	painted	Scieszka	apartments
Why the `` Epilogue '' is missing is unknown .	1.0	is missing	the Epilogue	unknown
Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .	1.0	may require	Wide acceptance of zero-energy building technology	more government incentives or building code regulations
Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .	1.0	may require	Wide acceptance of zero-energy building technology	the development of recognized standards
Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .	1.0	may require	Wide acceptance of zero-energy building technology	significant increases in the cost of conventional energy
With no assigned task , the Cosmos expressed concern for what Battra might do .	1.0	expressed concern for	Cosmos	what Battra might do
With the help of Morena , the goddess of the underworld , she has captivated Yaromir .	1.0	has captivated	she	Yaromir
With the help of Morena , the goddess of the underworld , she has captivated Yaromir .	1.0	has the help of	she	Morena
With the help of Morena , the goddess of the underworld , she has captivated Yaromir .	1.0	is the goddess of	Morena	the underworld
With this act , Russia was officially transformed from an absolute monarchy into a constitutional one , though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions .	1.0	was transformed into	Russia	a constitutional monarchy
With this act , Russia was officially transformed from an absolute monarchy into a constitutional one , though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions .	1.0	was officially	Russia	a constitutional monarchy
With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .	1.0	have	Big Gun Model Warship combat clubs	rules
With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .	1.0	make provisions for	Big Gun Model Warship combat clubs	cannon caliber and armor thickness
With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .	1.0	are scaled according to	cannon caliber and armor thickness	that which existed on the prototype vessel
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	was the subject of	Wright	This Is Your Life
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	was surprised by	Wright	Eamonn Andrews
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	was surprised by	Wright	Michael Aspel
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	appeared on	Wright	Thames Television's Teddington Studios
`` Black Water '' became one of the few records by any act released as a B-side to another Hot 100 hit `` before '' topping the Hot 100 itself .	1.0	became	Black Water	one of the few records by any act released as a B-side to another Hot 100 hit
`` Black Water '' became one of the few records by any act released as a B-side to another Hot 100 hit `` before '' topping the Hot 100 itself .	1.0	released as	Black Water	a B-side to another Hot 100 hit
`` Black Water '' became one of the few records by any act released as a B-side to another Hot 100 hit `` before '' topping the Hot 100 itself .	1.0	topping	Black Water	the Hot 100 itself
`` For a list of all medalists , please see the List of Great American Beer Festival medalists ''	1.0	see	a list	the List of Great American Beer Festival medalists
`` It started from modest beginnings and became a gigantic charity '' .	1.0	started from	It	modest beginnings
`` It started from modest beginnings and became a gigantic charity '' .	1.0	became	It	a gigantic charity
`` Le Griffon '' is reported to be the `` Holy Grail '' of Great Lakes shipwreck hunters .	1.0	is reported to be	Le Griffon	the Holy Grail
`` Le Griffon '' is reported to be the `` Holy Grail '' of Great Lakes shipwreck hunters .	1.0	of	Le Griffon	Great Lakes shipwreck hunters
`` See also : Grand Duke of Luxembourg , List of Prime Ministers of Luxembourg ''	1.0	See also	Grand Duke of Luxembourg	List of Prime Ministers of Luxembourg
`` The Cure '' topped the online music sales charts .	1.0	topped	The Cure	the online music sales charts
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	was one of only a few	he	concert organists worldwide
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	supported themselves	he	exclusively by giving recitals
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	supported themselves	he	exclusively by giving concerts
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	supported themselves	he	exclusively by giving master classes
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	did not receive	he	any supplement
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	did not receive	he	any supplement from teaching
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	did not receive	he	any supplement from church position
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	are due	$300 million	Nov. 16, 1993
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	have	$300 million	equity-purchase warrants
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	have	$300 million	a 3 3/4% coupon
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	are	$300 million	via Nomura International Ltd.
( Separately , the Senate last week passed a bill permitting execution of terrorists who kill Americans abroad . )	1.0	passed a bill	the Senate	permitting execution of terrorists who kill Americans abroad
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	rowed	Mr. Panelli	religiously
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	got	Mr. Panelli	the machine
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	left	the machine	grease marks on his carpet
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	was	it	boring
A month ago , when Beatrice first filed to sell debt , the company had planned to offer $ 200 million of its senior subordinated reset notes at a yield of 12 3\/4 % .	1.0	first filed to sell	Beatrice	debt
A month ago , when Beatrice first filed to sell debt , the company had planned to offer $ 200 million of its senior subordinated reset notes at a yield of 12 3\/4 % .	1.0	had planned to offer	the company	$200 million of its senior subordinated reset notes
A month ago , when Beatrice first filed to sell debt , the company had planned to offer $ 200 million of its senior subordinated reset notes at a yield of 12 3\/4 % .	1.0	had planned to offer at a yield of	the company	12 3/4%
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	is almost impossible to apply	a similar technique	to other crops
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	is almost impossible to apply to	a similar technique	cotton
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	is almost impossible to apply to	a similar technique	soybeans
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	is almost impossible to apply to	a similar technique	rice
A specialist is an exchange member designated to maintain a fair and orderly market in a specified stock .	1.0	is	A specialist	an exchange member
A specialist is an exchange member designated to maintain a fair and orderly market in a specified stock .	1.0	designated to	A specialist	maintain a fair and orderly market
A specialist is an exchange member designated to maintain a fair and orderly market in a specified stock .	1.0	designated to	A specialist	maintain a fair and orderly market in a specified stock
A spokesman said HealthVest has paid two of the three banks it owed interest to in October and is in negotiations with the third bank .	1.0	has paid	HealthVest	two of the three banks
A spokesman said HealthVest has paid two of the three banks it owed interest to in October and is in negotiations with the third bank .	1.0	owed interest to	HealthVest	three banks
A spokesman said HealthVest has paid two of the three banks it owed interest to in October and is in negotiations with the third bank .	1.0	is in negotiations with	HealthVest	the third bank
A state judge postponed a decision on a move by holders of Telerate Inc. to block the tender offer of Dow Jones & Co. for the 33 % of Telerate it does n't already own .	1.0	postponed	a state judge	a decision
A state judge postponed a decision on a move by holders of Telerate Inc. to block the tender offer of Dow Jones & Co. for the 33 % of Telerate it does n't already own .	1.0	made a move	holders of Telerate Inc.	to block the tender offer
A state judge postponed a decision on a move by holders of Telerate Inc. to block the tender offer of Dow Jones & Co. for the 33 % of Telerate it does n't already own .	1.0	made a move	holders of Telerate Inc.	to block the tender offer of Dow Jones & Co.
A state judge postponed a decision on a move by holders of Telerate Inc. to block the tender offer of Dow Jones & Co. for the 33 % of Telerate it does n't already own .	1.0	made a tender offer	Dow Jones & Co.	for 33 % of Telerate
A state judge postponed a decision on a move by holders of Telerate Inc. to block the tender offer of Dow Jones & Co. for the 33 % of Telerate it does n't already own .	1.0	owns	Dow Jones & Co.	33 % of Telerate
A surprising 78 % of people said they exercise regularly , up from 73 % in 1981 .	1.0	said	people	they exercise regularly
A surprising 78 % of people said they exercise regularly , up from 73 % in 1981 .	1.0	exercise regularly	people	78%
A surprising 78 % of people said they exercise regularly , up from 73 % in 1981 .	1.0	said	people	up from 73%
A surprising 78 % of people said they exercise regularly , up from 73 % in 1981 .	1.0	is	78%	the percentage of people who said they exercise regularly
A surprising 78 % of people said they exercise regularly , up from 73 % in 1981 .	1.0	is	73%	the percentage in 1981
About $ 70 billion is estimated to be tied up in the short - term money market , which acts both as a hedge against inflation for consumers and an accelerator of inflation and deficits for the government .	1.0	is estimated to be tied up	$70 billion	the short-term money market
About $ 70 billion is estimated to be tied up in the short - term money market , which acts both as a hedge against inflation for consumers and an accelerator of inflation and deficits for the government .	1.0	acts as	the short-term money market	a hedge against inflation for consumers
About $ 70 billion is estimated to be tied up in the short - term money market , which acts both as a hedge against inflation for consumers and an accelerator of inflation and deficits for the government .	1.0	acts as	the short-term money market	an accelerator of inflation and deficits for the government
According to one person familiar with the airline , the buy - out group -- led by United 's pilots union and UAL Chairman Stephen Wolf -- has begun billing UAL for fees and expenses it owes to investment bankers , law firms and banks .	1.0	has begun	the buy-out group	billing UAL
According to one person familiar with the airline , the buy - out group -- led by United 's pilots union and UAL Chairman Stephen Wolf -- has begun billing UAL for fees and expenses it owes to investment bankers , law firms and banks .	1.0	led by	the buy-out group	United's pilots union and UAL Chairman Stephen Wolf
According to one person familiar with the airline , the buy - out group -- led by United 's pilots union and UAL Chairman Stephen Wolf -- has begun billing UAL for fees and expenses it owes to investment bankers , law firms and banks .	1.0	has been billed	UAL	fees and expenses
According to one person familiar with the airline , the buy - out group -- led by United 's pilots union and UAL Chairman Stephen Wolf -- has begun billing UAL for fees and expenses it owes to investment bankers , law firms and banks .	1.0	owes	the buy-out group	investment bankers, law firms and banks
After practicing law locally , he was elected to his first 10 - year term as judge in 1971 ; in 1981 , he was effectively re - elected .	1.0	was elected	he	judge
After practicing law locally , he was elected to his first 10 - year term as judge in 1971 ; in 1981 , he was effectively re - elected .	1.0	was elected	he	his first 10 - year term
After practicing law locally , he was elected to his first 10 - year term as judge in 1971 ; in 1981 , he was effectively re - elected .	1.0	was re-elected	he	in 1981
After years of talking about selling in Japan , more and more U.S. companies are seriously pouring in .	1.0	are pouring in	U.S. companies	Japan
Also , the premiums paid by the U.S. government on a purchase of copper for the U.S. Mint were lower than expected , and acted as a price depressant , analysts said .	1.0	paid	the U.S. government	premiums
Also , the premiums paid by the U.S. government on a purchase of copper for the U.S. Mint were lower than expected , and acted as a price depressant , analysts said .	1.0	were lower than expected	the premiums paid by the U.S. government	nothing
Also , the premiums paid by the U.S. government on a purchase of copper for the U.S. Mint were lower than expected , and acted as a price depressant , analysts said .	1.0	acted as a price depressant	the premiums paid by the U.S. government	analysts
Although Heathrow authorities have been watching a group of allegedly crooked baggage handlers for some time , the Gauguin may be `` lost . ''	1.0	have been watching	Heathrow authorities	a group of allegedly crooked baggage handlers
Although Mr. Azoff wo n't produce films at first , it is possible that he could do so later , the sources said .	1.0	won't produce	Mr. Azoff	films
Although Mr. Azoff wo n't produce films at first , it is possible that he could do so later , the sources said .	1.0	do	he	so
