There used to be a Youth Hostel but it closed in October 2008 and the building has since reopened as Keld Lodge , a hotel with bar and restaurant .	1.0	used to be	a Youth Hostel	there
There used to be a Youth Hostel but it closed in October 2008 and the building has since reopened as Keld Lodge , a hotel with bar and restaurant .	1.0	closed in	a Youth Hostel	October 2008
There used to be a Youth Hostel but it closed in October 2008 and the building has since reopened as Keld Lodge , a hotel with bar and restaurant .	1.0	has since reopened as	the building	Keld Lodge
There used to be a Youth Hostel but it closed in October 2008 and the building has since reopened as Keld Lodge , a hotel with bar and restaurant .	1.0	is	Keld Lodge	a hotel with bar and restaurant
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	had	143 households	children under the age of 18 living with them
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	had a percentage of	143 households	30.1%
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	were	143 households	married couples living together
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	had a percentage of	143 households	49.7%
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	had	143 households	a female householder with no husband present
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	had a percentage of	143 households	11.9%
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	were	143 households	non-families
There were 143 households out of which 30.1 % had children under the age of 18 living with them , 49.7 % were married couples living together , 11.9 % had a female householder with no husband present , and 36.4 % were non-families .	1.0	had a percentage of	143 households	36.4%
There were 47,604 households out of which 35.00 % had children under the age of 18 living with them , 56.30 % were married couples living together , 7.50 % had a female householder with no husband present , and 32.50 % were non-families .	1.0	had	47,604 households	35.00% children under the age of 18 living with them
There were 47,604 households out of which 35.00 % had children under the age of 18 living with them , 56.30 % were married couples living together , 7.50 % had a female householder with no husband present , and 32.50 % were non-families .	1.0	were	47,604 households	56.30% married couples living together
There were 47,604 households out of which 35.00 % had children under the age of 18 living with them , 56.30 % were married couples living together , 7.50 % had a female householder with no husband present , and 32.50 % were non-families .	1.0	had	47,604 households	7.50% a female householder with no husband present
There were 47,604 households out of which 35.00 % had children under the age of 18 living with them , 56.30 % were married couples living together , 7.50 % had a female householder with no husband present , and 32.50 % were non-families .	1.0	were	47,604 households	32.50% non-families
There were 6,524 households out of which 35.3 % had children under the age of 18 living with them , 31.7 % were married couples living together , 31.5 % had a female householder with no husband present , and 30.6 % were non-families .	1.0	had	6,524 households	children under the age of 18 living with them
There were 6,524 households out of which 35.3 % had children under the age of 18 living with them , 31.7 % were married couples living together , 31.5 % had a female householder with no husband present , and 30.6 % were non-families .	1.0	were	35.3 %	married couples living together
There were 6,524 households out of which 35.3 % had children under the age of 18 living with them , 31.7 % were married couples living together , 31.5 % had a female householder with no husband present , and 30.6 % were non-families .	1.0	had	31.7 %	a female householder with no husband present
There were 6,524 households out of which 35.3 % had children under the age of 18 living with them , 31.7 % were married couples living together , 31.5 % had a female householder with no husband present , and 30.6 % were non-families .	1.0	were	31.5 %	non-families
These and other attempts supplied a bridge between the literature of the two languages .	1.0	supplied	These and other attempts	a bridge between the literature of the two languages
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	are visually very similar to	These	part number 2189014-00-211
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	have	These	the same AT style plug and chassis
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	have	These	a silver label on the reverse bearing the AnyKey moniker
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	have	These	screws holding the keyboard together
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	have macro programming requiring	These	the control key
These are visually very similar to part number 2189014-00-211 , with the same AT style plug and chassis , silver label on the reverse bearing the AnyKey moniker , screws holding the keyboard together , macro programming requiring the control key , and lacking the AnyKey inscription on their face .	1.0	are lacking	These	the AnyKey inscription on their face
These beams stem from a cosmic energy source called the `` Omega Effect '' .	1.0	stem from	These beams	a cosmic energy source called the `` Omega Effect ''
These objects are thrown away if their screen projection is too small .	1.0	are thrown away if	These objects	their screen projection is too small
These orientations allow easy movement , i.e. degrees of freedom , and thus lowers entropy minimally .	1.0	allow	These orientations	easy movement
These orientations allow easy movement , i.e. degrees of freedom , and thus lowers entropy minimally .	1.0	lowers	These orientations	entropy minimally
These were often related to European conflict , as the Stuart Pretenders were aided and encouraged by Britain 's continental enemies for their own ends .	1.0	were often related to	These	European conflict
These were often related to European conflict , as the Stuart Pretenders were aided and encouraged by Britain 's continental enemies for their own ends .	1.0	were aided and encouraged by	the Stuart Pretenders	Britain's continental enemies
These were often related to European conflict , as the Stuart Pretenders were aided and encouraged by Britain 's continental enemies for their own ends .	1.0	aided and encouraged the Stuart Pretenders for	Britain's continental enemies	their own ends
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Milligan 1-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Grand View 3-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Webber International 1-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	beat	They	Azusa Pacific 0-0
They beat Milligan 1-0 , Grand View 3-0 , Webber International 1-0 and Azusa Pacific 0-0 to win the NAIA National Championships .	1.0	win	They	the NAIA National Championships
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	have included	They	some of the most dangerous assassins in the world
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	including	some of the most dangerous assassins in the world	Lady Shiva
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	including	some of the most dangerous assassins in the world	David Cain
They have included some of the most dangerous assassins in the world including Lady Shiva , David Cain , and Merlyn .	1.0	including	some of the most dangerous assassins in the world	Merlyn
This attire has also become popular with women of other communities .	1.0	has become popular with	This attire	women of other communities
This can be further generalized by defining a Q-valued Euler characteristic for certain finite categories , a notion compatible with the Euler characteristics of graphs , orbifolds and posets mentioned above .	1.0	is defined for	a Q-valued Euler characteristic	certain finite categories
This can be further generalized by defining a Q-valued Euler characteristic for certain finite categories , a notion compatible with the Euler characteristics of graphs , orbifolds and posets mentioned above .	1.0	is a notion compatible with	a Q-valued Euler characteristic	the Euler characteristics of graphs, orbifolds and posets mentioned above
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	picked up	Huguenot writers	this change
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	began to expand on	Huguenot writers	Calvin
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	began to promote	Huguenot writers	the idea of the sovereignty of the people
This change was soon picked up by Huguenot writers , who began to expand on Calvin and promote the idea of the sovereignty of the people , ideas to which Catholic writers and preachers responded fiercely .	1.0	responded fiercely to	Catholic writers and preachers	ideas
This engine was equipped with an electronically controlled carburetor .	1.0	was equipped with	This engine	an electronically controlled carburetor
This had considerable implications for the Welsh language as it was the main language of the nonconformist churches in Wales .	1.0	was the main language of	Welsh language	the nonconformist churches in Wales
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	was extended east by	This line	the Prahran & Malvern Tramways Trust
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	was extended from	This line	Hawthorn Road
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	was extended to	This line	Darling Road, Malvern East
This line was extended east by the Prahran & Malvern Tramways Trust from Hawthorn Road to Darling Road , Malvern East on 13 November 1913 .	1.0	was extended on	This line	13 November 1913
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	superhuman strength
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	speed
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	reflexes
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	agility
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	flexibility
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	dexterity
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	coordination
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	balance
This mutation gives him superhuman strength , speed , reflexes , agility , flexibility , dexterity , coordination , balance , and endurance .	1.0	gives him	This mutation	endurance
This policy was , however , opposed by the miners who demanded that the inspections be carried out by experienced colliers .	1.0	was opposed by	This policy	the miners
This policy was , however , opposed by the miners who demanded that the inspections be carried out by experienced colliers .	1.0	demanded that	the miners	the inspections be carried out by experienced colliers
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	organized and led	Pascalina	the `` Magazzino ''
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	was	the `` Magazzino ''	a private papal charity office
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	employed	the `` Magazzino ''	up to 40 helpers
To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .	1.0	continued until	the `` Magazzino ''	1959
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	asks	Michael	his self-centered twin sister Lindsay
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	asks	Michael	her husband Tobias
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	asks	Michael	their daughter Maeby
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	asks to live together in	Michael	the Bluth model home
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	asks to live together with	Michael	him
To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .	1.0	asks to live together with	Michael	George Michael
To the Medieval school of Jewish Philosophy , that framed Judaism in light of Greek thought and human intellect , God the Infinite has no needs .	1.0	framed	the Medieval school of Jewish Philosophy	Judaism in light of Greek thought and human intellect
To the Medieval school of Jewish Philosophy , that framed Judaism in light of Greek thought and human intellect , God the Infinite has no needs .	1.0	has	God the Infinite	no needs
To the north , along and across the same border , live speakers of Lakha .	1.0	live to the north along and across the same border	speakers of Lakha	the border
Total ` Fresh Food Story ' constructed at the end of the North Mall .	1.0	constructed at	Total ` Fresh Food Story '	the end of the North Mall
Transferred to Key West , Florida , on 1 June 1941 , `` R-11 '' continued her training ship duties throughout the remainder of her career .	1.0	was transferred to	R-11	Key West, Florida
Transferred to Key West , Florida , on 1 June 1941 , `` R-11 '' continued her training ship duties throughout the remainder of her career .	1.0	was transferred on	R-11	1 June 1941
Transferred to Key West , Florida , on 1 June 1941 , `` R-11 '' continued her training ship duties throughout the remainder of her career .	1.0	continued	R-11	her training ship duties
Transferred to Key West , Florida , on 1 June 1941 , `` R-11 '' continued her training ship duties throughout the remainder of her career .	1.0	continued throughout	R-11	the remainder of her career
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is the mother of	Ladd	actress Laura Dern
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is the daughter of	Laura Dern	Ladd
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is married to	Ladd	ex-husband Bruce Dern
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is the father of	Bruce Dern	Laura Dern
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	is currently married	Ladd	someone
Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .	1.0	has been divorced	Ladd	twice
Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .	1.0	were won by	Two seats	the Labor-Progressive Party
Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .	1.0	were won on its own	Two seats	the Labor-Progressive Party
Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .	1.0	was of	the re-election	A.A. MacLeod and J.B. Salsberg
Tyabb also has Tyabb Airport , a private airfield which has been operating for more than thirty years .	1.0	has	Tyabb	Tyabb Airport
Tyabb also has Tyabb Airport , a private airfield which has been operating for more than thirty years .	1.0	is a	Tyabb Airport	private airfield
Tyabb also has Tyabb Airport , a private airfield which has been operating for more than thirty years .	1.0	has been operating for	private airfield	more than thirty years
Under the Comanche program , each company built different parts of the aircraft .	1.0	built	each company	different parts of the aircraft
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	is not	he	a figure of authority
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	is	he	a yeoman
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	prefers	a yeoman	his small beer and domestic peace
Unlike Uncle Sam later , he is not a figure of authority but rather a yeoman who prefers his small beer and domestic peace , possessed of neither patriarchal power nor heroic defiance .	1.0	is possessed of	he	neither patriarchal power nor heroic defiance
Unruly passengers are often put off here to be taken into custody .	1.0	are often put off here	Unruly passengers	to be taken into custody
Wakeboarding is practiced by both men and women at the competitive level , but they compete in separate categories .	1.0	is practiced by	Wakeboarding	both men and women at the competitive level
Wakeboarding is practiced by both men and women at the competitive level , but they compete in separate categories .	1.0	compete in	both men and women	separate categories
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	was the founder and editor of	Watson	newcritics.com
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	is an online journal of	newcritics.com	media and arts criticism
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	was launched in	newcritics.com	January 2007
Watson was the founder and editor of `` newcritics.com , '' an online journal of media and arts criticism launched in January , 2007 and shuttered in June , 2009 .	1.0	was shuttered in	newcritics.com	June 2009
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	began showing signs of independence from	Naguib	Nasser
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	distancing himself from	Naguib	the RCC's land reform decrees
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	drawing closer to	Naguib	Egypt's established political forces
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	namely	Egypt's established political forces	the Wafd and the Brotherhood
When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .	1.0	resolved to depose	Nasser	him
When the explosion tore through the hut , Stauffenberg was convinced that no one in the room could have survived .	1.0	was convinced that	Stauffenberg	no one in the room could have survived
While pursuing his MFA at Columbia in New York , Scieszka painted apartments .	1.0	painted	Scieszka	apartments
While pursuing his MFA at Columbia in New York , Scieszka painted apartments .	1.0	was pursuing his MFA at	Scieszka	Columbia in New York
Why the `` Epilogue '' is missing is unknown .	1.0	is missing	the `` Epilogue ''	unknown
Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .	1.0	may require	Wide acceptance of zero-energy building technology	more government incentives or building code regulations
Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .	1.0	may require	Wide acceptance of zero-energy building technology	the development of recognized standards
Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .	1.0	may require	Wide acceptance of zero-energy building technology	significant increases in the cost of conventional energy
With no assigned task , the Cosmos expressed concern for what Battra might do .	1.0	expressed concern for	the Cosmos	what Battra might do
With the help of Morena , the goddess of the underworld , she has captivated Yaromir .	1.0	has captivated	she	Yaromir
With the help of Morena , the goddess of the underworld , she has captivated Yaromir .	1.0	is the goddess of	Morena	the underworld
With this act , Russia was officially transformed from an absolute monarchy into a constitutional one , though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions .	1.0	was officially transformed from	Russia	an absolute monarchy into a constitutional one
With this act , Russia was officially transformed from an absolute monarchy into a constitutional one , though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions .	1.0	quickly became the subject of	the exact extent of just how constitutional	debate
With this act , Russia was officially transformed from an absolute monarchy into a constitutional one , though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions .	1.0	was based upon	debate	the emperor's subsequent actions
With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .	1.0	have rules that make provisions for	Big Gun Model Warship combat clubs	cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel
With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .	1.0	have versions in	Big Gun Model Warship combat clubs	1/48, 1/72, 1/96, and 1/144 scale
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	was the subject of	Wright	This Is Your Life
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	was surprised by	Wright	Eamonn Andrews
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	surprised	Michael Aspel	him
Wright was the subject of `` This Is Your Life '' on two occasions : in May 1961 when he was surprised by Eamonn Andrews , and in January 1990 , when Michael Aspel surprised him at Thames Television 's Teddington Studios .	1.0	surprised him at	Michael Aspel	Thames Television's Teddington Studios
`` Black Water '' became one of the few records by any act released as a B-side to another Hot 100 hit `` before '' topping the Hot 100 itself .	1.0	became	"Black Water"	one of the few records by any act released as a B-side to another Hot 100 hit "before" topping the Hot 100 itself
`` For a list of all medalists , please see the List of Great American Beer Festival medalists ''	1.0	is a list of	List of Great American Beer Festival medalists	all medalists
`` It started from modest beginnings and became a gigantic charity '' .	1.0	started from	It	modest beginnings
`` It started from modest beginnings and became a gigantic charity '' .	1.0	became	It	a gigantic charity
`` Le Griffon '' is reported to be the `` Holy Grail '' of Great Lakes shipwreck hunters .	1.0	is reported to be	Le Griffon	the Holy Grail of Great Lakes shipwreck hunters
`` See also : Grand Duke of Luxembourg , List of Prime Ministers of Luxembourg ''	1.0	refers to	See also	Grand Duke of Luxembourg
`` See also : Grand Duke of Luxembourg , List of Prime Ministers of Luxembourg ''	1.0	refers to	See also	List of Prime Ministers of Luxembourg
`` The Cure '' topped the online music sales charts .	1.0	topped	The Cure	the online music sales charts
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	was	he	one of only a few concert organists worldwide
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	supported	he	themselves exclusively by giving recitals, concerts and master classes
he was one of only a few concert organists worldwide who supported themselves exclusively by giving recitals , concerts and master classes , without any supplement from teaching or church position .	1.0	supported themselves without	he	any supplement from teaching or church position
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	are due	$ 300 million of bonds	Nov. 16 , 1993
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	have	$ 300 million of bonds	equity-purchase warrants
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	indicate	$ 300 million of bonds	a 3 3/4 % coupon at par
$ 300 million of bonds due Nov. 16 , 1993 , with equity - purchase warrants , indicating a 3 3\/4 % coupon at par via Nomura International Ltd .	1.0	are indicated via	$ 300 million of bonds	Nomura International Ltd.
( Separately , the Senate last week passed a bill permitting execution of terrorists who kill Americans abroad . )	1.0	passed	the Senate	a bill
( Separately , the Senate last week passed a bill permitting execution of terrorists who kill Americans abroad . )	1.0	permitting execution of	a bill	terrorists who kill Americans abroad
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	rowed	Mr. Panelli	religiously
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	first got	Mr. Panelli	the machine
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	left	it	grease marks on his carpet
A San Francisco lawyer , Mr. Panelli rowed religiously when he first got the machine , but , he complains , it left grease marks on his carpet , `` and it was boring .	1.0	was	it	boring
A month ago , when Beatrice first filed to sell debt , the company had planned to offer $ 200 million of its senior subordinated reset notes at a yield of 12 3\/4 % .	1.0	first filed to sell	Beatrice	debt
A month ago , when Beatrice first filed to sell debt , the company had planned to offer $ 200 million of its senior subordinated reset notes at a yield of 12 3\/4 % .	1.0	had planned to offer	the company	$200 million of its senior subordinated reset notes
A month ago , when Beatrice first filed to sell debt , the company had planned to offer $ 200 million of its senior subordinated reset notes at a yield of 12 3\/4 % .	1.0	at a yield of	$200 million of its senior subordinated reset notes	12 3/4%
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	is almost impossible to apply to	A similar technique	other crops
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	such as	other crops	cotton
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	such as	other crops	soybeans
A similar technique is almost impossible to apply to other crops , such as cotton , soybeans and rice .	1.0	such as	other crops	rice
A specialist is an exchange member designated to maintain a fair and orderly market in a specified stock .	1.0	is	A specialist	an exchange member designated to maintain a fair and orderly market in a specified stock
A spokesman said HealthVest has paid two of the three banks it owed interest to in October and is in negotiations with the third bank .	1.0	said	A spokesman	HealthVest has paid two of the three banks it owed interest to in October and is in negotiations with the third bank
A spokesman said HealthVest has paid two of the three banks it owed interest to in October and is in negotiations with the third bank .	1.0	has paid	HealthVest	two of the three banks it owed interest to in October
A spokesman said HealthVest has paid two of the three banks it owed interest to in October and is in negotiations with the third bank .	1.0	is in negotiations with	HealthVest	the third bank
A state judge postponed a decision on a move by holders of Telerate Inc. to block the tender offer of Dow Jones & Co. for the 33 % of Telerate it does n't already own .	1.0	postponed	A state judge	a decision on a move by holders of Telerate Inc. to block the tender offer of Dow Jones & Co. for the 33 % of Telerate it does n't already own
A surprising 78 % of people said they exercise regularly , up from 73 % in 1981 .	1.0	said	78 % of people	they exercise regularly
A surprising 78 % of people said they exercise regularly , up from 73 % in 1981 .	1.0	is up from	78 % of people	73 % in 1981
About $ 70 billion is estimated to be tied up in the short - term money market , which acts both as a hedge against inflation for consumers and an accelerator of inflation and deficits for the government .	1.0	is estimated to be tied up in	$ 70 billion	the short - term money market
About $ 70 billion is estimated to be tied up in the short - term money market , which acts both as a hedge against inflation for consumers and an accelerator of inflation and deficits for the government .	1.0	acts as	the short - term money market	a hedge against inflation for consumers
About $ 70 billion is estimated to be tied up in the short - term money market , which acts both as a hedge against inflation for consumers and an accelerator of inflation and deficits for the government .	1.0	acts as	the short - term money market	an accelerator of inflation and deficits for the government
According to one person familiar with the airline , the buy - out group -- led by United 's pilots union and UAL Chairman Stephen Wolf -- has begun billing UAL for fees and expenses it owes to investment bankers , law firms and banks .	1.0	is led by	the buy-out group	United's pilots union and UAL Chairman Stephen Wolf
According to one person familiar with the airline , the buy - out group -- led by United 's pilots union and UAL Chairman Stephen Wolf -- has begun billing UAL for fees and expenses it owes to investment bankers , law firms and banks .	1.0	has begun billing	the buy-out group	UAL for fees and expenses
According to one person familiar with the airline , the buy - out group -- led by United 's pilots union and UAL Chairman Stephen Wolf -- has begun billing UAL for fees and expenses it owes to investment bankers , law firms and banks .	1.0	owes fees and expenses to	the buy-out group	investment bankers, law firms and banks
After practicing law locally , he was elected to his first 10 - year term as judge in 1971 ; in 1981 , he was effectively re - elected .	1.0	was elected to	he	his first 10-year term as judge in 1971
